#id_node              x              y              z
710          -37.584944      11.417081     -44.226545
711          -34.815232       5.010737     -42.615593
712          -36.977976       0.000000     -36.981274
713          -24.999474      -9.973627     -43.743729
714          -30.501461     -10.618028     -38.179535
715          -32.326315      -5.529746     -41.747004
716          -32.498563      -1.013504     -39.294242
717          -43.813775     -13.326869     -26.489001
718          -45.178113     -10.796973     -22.091070
719          -42.050683     -14.647574     -20.360275
720          -41.319430      -9.797296     -31.360798
721          -36.004805     -10.757008     -29.575940
722          -43.839721      -6.703487     -26.092761
723          -45.382088       1.046244     -30.369248
724          -34.988362      50.000000     -41.346465
725          -44.491515      36.633169     -43.283266
726          -42.052461      42.051557     -42.051557
727          -39.967771      50.000000     -41.358354
728          -40.126239      50.000000     -32.658734
729          -37.500000      50.000000     -37.009619
730          -42.500000      50.000000     -37.009619
731          -29.789859       0.534342     -43.381937
732          -26.298194      -4.189455     -44.443623
733          -25.000000       1.961524     -50.000000
734          -22.499824      -2.368704     -50.000000
735          -20.000000       1.961524     -50.000000
736          -30.642501       6.712418     -45.178386
737          -17.500000      -2.368603     -50.000000
738          -14.999996      -6.698732     -50.000000
739          -15.000000       1.961524     -50.000000
740          -50.000000      14.999884     -32.679425
741          -50.000000      -2.500000     -19.689111
742          -41.138794     -50.000000      15.096249
743          -41.339746     -50.000000      20.000000
744          -37.249843     -50.000000      22.411316
745          -37.189209     -50.000000      17.630439
746          -37.346043     -50.000000      13.704041
747          -44.187864     -43.918910      17.376980
748          -50.000000     -41.341977      14.996136
749          -50.000000     -41.339746      20.000000
750          -50.000000     -37.311853      17.553369
751          -10.000000     -50.000000     -24.019238
752           -5.000000     -50.000000     -24.019238
753           -2.500000     -50.000000     -19.689111
754          -11.022629     -45.019573     -27.042748
755          -10.428838     -41.464304     -31.414536
756          -15.000000     -50.000000     -15.358984
757          -22.500000     -50.000000     -11.028857
758          -24.999660     -50.000000      -6.698678
759           45.394968     -41.855605     -50.000000
760           50.000000     -42.306624     -45.781518
761           46.650635     -37.500000     -50.000000
762           50.000000     -37.467771     -45.688481
763           50.000000     -39.962399     -41.361455
764           50.000000     -45.394201     -41.856048
765           45.394968     -50.000000     -41.855605
766           39.967771     -50.000000     -41.358354
767           46.650635     -50.000000     -37.500000
768           50.000000     -46.660959     -37.443340
769           42.500000     -50.000000     -37.009619
770           37.500000     -50.000000     -37.009619
771           50.000000     -42.500000     -37.009619
772           50.000000     -50.000000     -30.000000
773           50.000000     -45.557285     -32.546010
774           20.000000     -50.000000     -32.679492
775           25.000000     -50.000000     -32.679492
776           45.556738     -50.000000     -32.554947
777           46.687329     -50.000000     -27.720877
778           40.126239     -50.000000     -32.658734
779            4.365846     -35.054769     -42.848374
780            7.486613     -38.660484     -45.024866
781           15.073780     -38.495591     -45.262669
782            9.372147     -39.888763     -39.888763
783           16.230713     -45.661151     -39.163547
784           17.796449     -41.541959     -41.541959
785           13.270381     -43.461206     -35.776396
786           17.500000     -50.000000     -28.349365
787            0.000000     -36.981915     -36.981915
788            0.109366     -32.359445     -40.256339
789            5.020630     -38.240993     -37.441753
790           13.347753     -45.015890     -30.505259
791           -5.789408     -44.023304     -26.481174
792           -0.398165     -44.520900     -25.074335
793            5.000000     -50.000000     -24.019238
794           10.000000     -50.000000     -24.019238
795           15.000000     -50.000000     -24.019238
796           36.612238     -43.298753     -44.497958
797           39.967771     -41.358354     -50.000000
798           34.988362     -41.346465     -50.000000
799           42.500000     -37.009619     -50.000000
800           21.550038     -44.576616     -38.501692
801           24.623464     -43.062884     -43.062884
802           33.538368     -39.296132     -45.627398
803           37.500000     -37.009619     -50.000000
804           32.500000     -37.009619     -50.000000
805           27.500000     -37.009619     -50.000000
806           30.000000     -32.679492     -50.000000
807           21.600282     -38.373041     -44.479736
808           25.000000     -32.679492     -50.000000
809           27.545784     -38.016201     -44.153390
810           42.066027     -42.065120     -42.065120
811           36.788266     -43.694258     -38.453666
812           31.505349     -41.671080     -41.671080
813           30.000000     -45.306113     -37.967064
814           30.000000     -50.000000     -32.679492
815           32.500000     -50.000000     -37.009619
816           -1.834124     -26.713143     -43.450710
817           -2.638461     -22.199235     -45.602911
818            0.000000     -24.019238     -50.000000
819           -2.500000     -19.689111     -50.000000
820           17.500000     -28.349365     -50.000000
821           12.500000     -28.349365     -50.000000
822            3.392877     -26.060601     -45.067795
823            2.500000     -19.689111     -50.000000
824            5.000000     -24.019238     -50.000000
825           10.000000     -24.019238     -50.000000
826           35.000000     -32.679492     -50.000000
827           32.500000     -28.349365     -50.000000
828           50.000000     -32.500000     -45.669873
829           45.554350     -32.565508     -50.000000
830           50.000000     -30.000000     -50.000000
831           37.502441     -28.327649     -50.000000
832           40.125841     -32.660495     -50.000000
833           50.000000     -29.997584     -41.339389
